village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,pct_non_agri_builtup,irrigation_coverage_pct,cover_management_index_C_proxy,slope_deg_EXTERNAL_TOFILL,slope_length_m_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,soil_erodibility_K_EXTERNAL_TOFILL,rainfall_erosivity_R_EXTERNAL_TOFILL,support_practice_P_EXTERNAL_TOFILL,erosion_risk_score_TARGET,slope_steepness,rainfall_erosivity_calc,soil_resistance,vegetation_cover,bare_soil_ratio,erosion_risk_category
521251,Mandva,Sinor,21.916101,73.302506,467.0,0.0,11.78,77.3,0.0,5.57,5.35,90.03,0.346,15.75,239.0,Deep Black Cotton Soil,0.382,474.5,0.75,0.98,0.27144044986507426,474.5,2.5510204081632653,5.57,11.78,Very High
521252,Malsar,Sinor,21.900312,73.310124,808.0,0.0,15.35,73.39,0.0,5.45,5.82,83.98,0.366,16.2,244.4,Deep Black Cotton Soil,0.384,480.3,0.75,0.98,0.2789911060392293,480.3,2.5380710659898478,5.45,15.35,Very High
521139,Bodaka,Karjan,22.051885,73.042031,618.0,0.0,1.39,85.14,8.67,4.02,0.77,63.64,0.326,13.05,206.6,Deep Black Cotton Soil,0.303,479.7,0.75,0.98,0.2258012668691037,479.7,3.194888178913738,4.02,10.06,Very High
521148,Juni Jitharadi,Karjan,22.036119,73.142535,405.0,0.0,1.23,83.46,0.0,4.69,10.62,100.0,0.268,14.4,222.8,Deep Black Cotton Soil,0.326,483.6,0.75,0.98,0.2486898871648548,483.6,2.976190476190476,4.69,1.23,Very High
521149,Miyagam,Karjan,22.024358,73.081515,2175.0,0.0,3.22,91.45,0.0,1.01,4.32,62.85,0.305,12.6,201.2,Deep Black Cotton Soil,0.32,475.8,0.75,0.98,0.21814324139654254,475.8,3.0303030303030303,1.01,3.22,Very High
521147,Navi Jithardi,Karjan,22.033466,73.159902,277.0,0.0,1.44,80.51,0.0,5.42,12.64,100.0,0.263,14.85,228.2,Deep Black Cotton Soil,0.33,482.9,0.75,0.98,0.2562893731329966,482.9,2.941176470588235,5.42,1.44,Very High
521138,Sanpa,Karjan,22.034048,73.012524,1092.0,0.0,1.01,90.2,0.0,3.85,3.75,80.0,0.285,11.7,190.4,Deep Black Cotton Soil,0.306,477.1,0.75,0.98,0.20278729535651246,477.1,3.1645569620253164,3.85,1.01,Very High
521154,Bharthana,Karjan,22.010464,73.135645,944.0,0.0,0.8,83.62,10.25,4.62,0.7,94.83,0.326,13.5,212.0,Deep Black Cotton Soil,0.33,477.7,0.75,0.98,0.2334453638559054,477.7,2.941176470588235,4.62,11.05,Very High
521037,Karnali,Dabhoi,21.984619,73.497232,1122.0,0.0,15.24,70.5,0.0,11.32,2.94,100.0,0.366,11.7,190.4,Deep Black Cotton Soil,0.382,468.6,0.75,0.98,0.20278729535651246,468.6,2.5510204081632653,11.32,15.24,Very High
521035,Bhimpura,Dabhoi,21.987198,73.436545,274.0,0.0,33.21,66.06,0.0,0.0,0.73,100.0,0.497,13.05,206.6,Deep Black Cotton Soil,0.384,476.4,0.9,0.98,0.2258012668691037,476.4,2.5380710659898478,0.0,33.21,Very High
521036,Nanderiya,Dabhoi,21.977089,73.428682,521.0,2.11,11.52,78.31,0.0,8.06,0.0,100.0,0.351,13.95,217.4,Deep Black Cotton Soil,0.388,476.4,0.75,0.98,0.24107506083303862,476.4,2.5125628140703515,10.17,11.52,Very High
521245,Bithali,Sinor,21.968351,73.408341,593.0,0.0,0.67,85.33,0.0,5.23,8.77,80.24,0.27,13.5,212.0,Deep Black Cotton Soil,0.386,481.0,0.75,0.98,0.2334453638559054,481.0,2.525252525252525,5.23,0.67,Very High
521246,Dariapura,Sinor,21.961805,73.426855,240.0,0.0,15.77,69.71,0.0,7.05,7.47,51.79,0.362,14.85,228.2,Deep Black Cotton Soil,0.387,475.8,0.9,0.98,0.2562893731329966,475.8,2.5188916876574305,7.05,15.77,Very High
521247,Moletha,Sinor,21.942678,73.417418,1253.0,0.0,27.53,65.36,0.0,3.59,3.51,59.83,0.449,14.4,222.8,Deep Black Cotton Soil,0.389,469.2,0.9,0.98,0.2486898871648548,469.2,2.506265664160401,3.59,27.53,Very High
521254,Barkal,Sinor,21.926138,73.414838,577.0,0.0,32.64,54.51,0.0,2.78,10.07,85.99,0.461,16.2,244.4,Deep Black Cotton Soil,0.375,476.4,0.9,0.98,0.2789911060392293,476.4,2.5974025974025974,2.78,32.64,Very High
521150,Mangrol,Karjan,22.010746,73.042253,888.0,0.0,9.57,85.47,0.0,4.17,0.79,65.88,0.349,12.6,201.2,Deep Black Cotton Soil,0.323,478.4,0.75,0.98,0.21814324139654254,478.4,3.003003003003003,4.17,9.57,Very High
521153,Vadava,Karjan,22.016245,73.117332,282.0,0.0,1.69,82.77,9.46,4.73,1.35,72.24,0.327,13.05,206.6,Deep Black Cotton Soil,0.327,479.0,0.75,0.98,0.2258012668691037,479.0,2.9673590504451037,4.73,11.15,Very High
521155,Bharthali,Karjan,22.012236,73.158012,426.0,0.0,0.0,82.68,13.16,3.73,0.44,100.0,0.333,13.95,217.4,Deep Black Cotton Soil,0.33,481.6,0.75,0.98,0.24107506083303862,481.6,2.941176470588235,3.73,13.16,Very High
521161,Sandarna,Karjan,22.009674,73.171879,267.0,0.0,0.35,82.69,11.31,5.3,0.35,91.88,0.327,14.85,228.2,Deep Black Cotton Soil,0.326,484.9,0.75,0.98,0.2562893731329966,484.9,2.976190476190476,5.3,11.66,Very High
521053,Majatan,Padra,22.200015,72.946778,457.0,1.1,1.1,90.79,0.0,3.29,3.73,18.8,0.287,13.5,212.0,Alluvial Loamy Soil,0.303,484.3,0.75,0.98,0.2334453638559054,484.3,3.194888178913738,4.390000000000001,1.1,Very High
521068,Sandha,Padra,22.195533,72.9519,337.0,0.0,0.59,93.18,0.0,0.0,1.19,89.17,0.285,13.05,206.6,Alluvial Loamy Soil,0.302,478.4,0.75,0.98,0.2258012668691037,478.4,3.2051282051282053,0.0,0.59,Very High
521051,Dudhwada,Padra,22.188995,72.88756,614.0,0.0,0.0,90.72,0.0,2.44,6.68,81.15,0.276,11.7,190.4,Alluvial Loamy Soil,0.306,473.1,0.75,0.98,0.20278729535651246,473.1,3.1645569620253164,2.44,0.0,Very High
521069,Chitral,Padra,22.181074,72.94459,372.0,0.0,0.81,87.9,0.0,1.34,9.95,70.03,0.273,14.4,222.8,Alluvial Loamy Soil,0.298,482.9,0.75,0.98,0.2486898871648548,482.9,3.2467532467532467,1.34,0.81,Very High
521073,Gavasad,Padra,22.157491,72.945741,947.0,0.0,10.98,87.54,0.0,1.37,0.11,91.07,0.363,12.6,201.2,Alluvial Loamy Soil,0.302,479.0,0.75,0.98,0.21814324139654254,479.0,3.2051282051282053,1.37,10.98,Very High
521070,Brahmanvasi,Padra,22.156645,72.87854,591.0,0.0,1.02,84.43,0.0,3.05,11.51,50.1,0.267,12.6,201.2,Alluvial Loamy Soil,0.301,472.5,0.75,0.98,0.21814324139654254,472.5,3.215434083601286,3.05,1.02,Very High
521072,Gametha,Padra,22.158279,72.921893,343.0,0.0,3.79,84.26,0.0,0.58,11.37,55.36,0.288,12.6,201.2,Alluvial Loamy Soil,0.304,475.8,0.75,0.98,0.21814324139654254,475.8,3.1847133757961785,0.58,3.79,Very High
521071,Masar,Padra,22.138,72.902181,1361.0,0.0,0.96,89.2,0.0,1.98,7.86,69.19,0.279,12.15,195.8,Alluvial Loamy Soil,0.306,471.2,0.75,0.98,0.21047175982130567,471.2,3.1645569620253164,1.98,0.96,Very High
521089,Kural,Padra,22.135169,72.92693,562.0,0.0,12.12,83.07,0.0,1.07,3.74,24.84,0.36,12.6,201.2,Alluvial Loamy Soil,0.305,475.1,0.75,0.98,0.21814324139654254,475.1,3.1746031746031744,1.07,12.12,Very High
521092,Pindapa,Padra,22.118469,72.939888,690.0,0.0,0.0,95.07,0.0,4.35,0.58,47.26,0.292,13.05,206.6,Alluvial Loamy Soil,0.302,479.7,0.75,0.98,0.2258012668691037,479.7,3.2051282051282053,4.35,0.0,Very High
521091,Abhor,Padra,22.113757,72.911893,749.0,8.28,1.07,84.11,0.0,4.67,0.4,53.97,0.271,12.15,195.8,Alluvial Loamy Soil,0.298,473.1,0.75,0.98,0.21047175982130567,473.1,3.2467532467532467,12.95,1.07,Very High
521038,Mahmadpura,Padra,22.291407,72.940406,1030.0,0.0,20.51,63.21,0.0,5.6,0.11,50.17,0.383,11.7,190.4,Alluvial Loamy Soil,0.29,492.1,0.9,0.98,0.20278729535651246,492.1,3.3333333333333335,5.6,20.51,Very High
521047,Dabka,Padra,22.256706,72.942834,1906.0,0.0,4.94,50.05,24.78,1.97,9.87,64.2,0.346,11.7,190.4,Alluvial Loamy Soil,0.285,482.9,0.9,0.98,0.20278729535651246,482.9,3.3898305084745766,1.97,29.720000000000002,Very High
521046,Sultanpura,Padra,22.262225,72.953614,299.0,14.33,3.0,43.67,0.0,27.67,11.33,49.62,0.202,11.25,185.0,Alluvial Loamy Soil,0.291,477.1,0.9,0.98,0.19509032201612825,477.1,3.3222591362126246,42.0,3.0,Very High
521050,Tithor,Padra,22.236859,72.879837,2462.0,0.71,9.18,24.05,28.95,2.4,3.88,50.0,0.332,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.05,0.003490651415223732,387.6,6.25,3.11,38.129999999999995,Low
521048,Pavda,Padra,22.236162,72.947623,563.0,0.0,1.11,79.81,2.96,11.48,0.56,58.14,0.284,13.05,206.6,Alluvial Loamy Soil,0.301,475.1,0.75,0.98,0.2258012668691037,475.1,3.215434083601286,11.48,4.07,Very High
521049,Chokari,Padra,22.224893,72.932033,1380.0,0.0,0.0,33.5,13.99,10.14,41.68,79.33,0.2,13.05,206.6,Alluvial Loamy Soil,0.306,472.5,0.9,0.98,0.2258012668691037,472.5,3.1645569620253164,10.14,13.99,Very High
521052,Karkhadi,Padra,22.211761,72.909747,1660.0,0.0,11.14,56.45,0.0,6.39,26.02,78.12,0.279,12.15,195.8,Alluvial Loamy Soil,0.296,473.1,0.9,0.98,0.21047175982130567,473.1,3.2679738562091503,6.39,11.14,Very High
521066,Vadu,Padra,22.209616,72.986248,874.0,0.0,1.03,92.79,0.0,1.95,4.0,59.19,0.291,13.05,206.6,Alluvial Loamy Soil,0.306,469.2,0.75,0.98,0.2258012668691037,469.2,3.1645569620253164,1.95,1.03,Very High
521082,Chansad,Padra,22.205561,73.144045,1731.0,1.33,8.66,87.71,0.58,0.35,0.58,62.5,0.345,11.7,190.4,Alluvial Loamy Soil,0.306,469.9,0.75,0.98,0.20278729535651246,469.9,3.1645569620253164,1.6800000000000002,9.24,Very High
521064,Ranu,Padra,22.211772,73.031885,858.0,0.0,4.66,88.81,0.0,1.4,5.13,74.54,0.31,14.4,222.8,Alluvial Loamy Soil,0.311,473.1,0.75,0.98,0.2486898871648548,473.1,3.115264797507788,1.4,4.66,Very High
521065,Bhoj,Padra,22.193754,73.008189,1153.0,0.0,10.68,88.19,0.0,1.13,0.0,69.88,0.362,11.7,190.4,Alluvial Loamy Soil,0.309,479.7,0.75,0.98,0.20278729535651246,479.7,3.134796238244514,1.13,10.68,Very High
521079,Sejakuva,Padra,22.198411,73.068203,370.0,0.0,11.08,87.03,0.0,0.81,1.08,46.58,0.362,12.15,195.8,Alluvial Loamy Soil,0.298,475.8,0.75,0.98,0.21047175982130567,475.8,3.2467532467532467,0.81,11.08,Very High
521078,Pipli,Padra,22.2017,73.053223,400.0,0.0,10.5,88.25,0.0,0.5,0.75,53.82,0.36,12.15,195.8,Alluvial Loamy Soil,0.306,475.1,0.75,0.98,0.21047175982130567,475.1,3.1645569620253164,0.5,10.5,Very High
521081,Sareja,Padra,22.203683,73.113123,190.0,0.52,0.52,96.35,1.04,0.0,1.56,21.62,0.3,12.15,195.8,Alluvial Loamy Soil,0.303,472.5,0.75,0.98,0.21047175982130567,472.5,3.194888178913738,0.52,1.56,Very High
521080,Goriyad,Padra,22.196894,73.091538,614.0,0.0,7.17,82.57,0.0,1.95,7.65,81.66,0.315,11.25,185.0,Alluvial Loamy Soil,0.298,473.1,0.75,0.98,0.19509032201612825,473.1,3.2467532467532467,1.95,7.17,Very High
521067,Vishrampura,Padra,22.193413,72.967121,235.0,0.0,0.43,89.36,0.0,4.26,5.96,80.95,0.278,11.7,190.4,Alluvial Loamy Soil,0.305,476.4,0.75,0.98,0.20278729535651246,476.4,3.1746031746031744,4.26,0.43,Very High
521083,Madapur,Padra,22.186936,73.111059,297.0,0.0,2.02,89.56,0.0,0.67,5.72,62.78,0.288,12.15,195.8,Alluvial Loamy Soil,0.308,469.9,0.75,0.98,0.21047175982130567,469.9,3.144654088050314,0.67,2.02,Very High
521076,Karnakuva,Padra,22.187439,72.979074,153.0,0.0,6.49,90.26,1.3,1.95,0.0,75.54,0.34,13.05,206.6,Alluvial Loamy Soil,0.305,477.1,0.75,0.98,0.2258012668691037,477.1,3.1746031746031744,1.95,7.79,Very High
521077,Vadadla,Padra,22.188515,73.028952,264.0,0.0,1.14,79.92,0.0,1.89,17.05,71.09,0.253,11.7,190.4,Alluvial Loamy Soil,0.298,475.8,0.75,0.98,0.20278729535651246,475.8,3.2467532467532467,1.89,1.14,Very High
521085,Sadhi,Padra,22.161574,73.052519,1400.0,0.0,5.14,91.86,0.0,1.86,1.14,60.26,0.325,12.15,195.8,Alluvial Loamy Soil,0.304,472.5,0.75,0.98,0.21047175982130567,472.5,3.1847133757961785,1.86,5.14,Very High
521084,Amla,Padra,22.163586,73.07259,1022.0,0.0,5.22,92.71,0.0,0.79,1.28,60.15,0.326,10.8,179.6,Alluvial Loamy Soil,0.301,471.8,0.75,0.98,0.18738131458572463,471.8,3.215434083601286,0.79,5.22,Very High
521098,Saras Vani,Padra,22.172324,73.097141,1090.0,0.0,0.64,86.17,2.18,5.64,2.27,62.41,0.286,11.7,190.4,Alluvial Loamy Soil,0.297,468.6,0.75,0.98,0.20278729535651246,468.6,3.257328990228013,5.64,2.8200000000000003,Very High
521074,Lola,Padra,22.177699,72.962268,120.0,0.0,10.83,81.67,0.0,5.0,2.5,75.51,0.35,13.05,206.6,Alluvial Loamy Soil,0.292,480.3,0.75,0.98,0.2258012668691037,480.3,3.3112582781456954,5.0,10.83,Very High
521099,Shihor,Padra,22.173503,73.125801,459.0,0.0,7.41,87.8,0.0,3.92,0.22,25.56,0.336,12.15,195.8,Alluvial Loamy Soil,0.312,478.4,0.75,0.98,0.21047175982130567,478.4,3.1055900621118013,3.92,7.41,Very High
521075,Muval,Padra,22.170072,72.975278,781.0,0.0,0.26,85.92,0.0,4.35,8.32,55.89,0.267,12.6,201.2,Alluvial Loamy Soil,0.298,470.5,0.75,0.98,0.21814324139654254,470.5,3.2467532467532467,4.35,0.26,Very High
521086,Anti,Padra,22.165322,73.0332,863.0,0.33,1.11,85.25,8.65,0.33,3.77,58.91,0.318,12.15,195.8,Alluvial Loamy Soil,0.301,476.4,0.75,0.98,0.21047175982130567,476.4,3.215434083601286,0.66,9.76,Very High
521087,Rajupura,Padra,22.168519,73.012009,258.0,0.0,10.85,85.27,0.0,2.71,1.16,60.0,0.358,12.15,195.8,Alluvial Loamy Soil,0.295,475.1,0.75,0.98,0.21047175982130567,475.1,3.278688524590164,2.71,10.85,Very High
521088,Jalalpur,Padra,22.161426,72.996259,426.0,0.0,10.56,85.68,0.0,3.52,0.23,69.86,0.357,11.7,190.4,Alluvial Loamy Soil,0.302,473.1,0.75,0.98,0.20278729535651246,473.1,3.2051282051282053,3.52,10.56,Very High
521100,Thikariya Mubarak,Padra,22.156815,73.117238,166.0,0.0,0.0,87.35,0.0,10.84,0.6,37.93,0.278,12.15,195.8,Alluvial Loamy Soil,0.3,475.1,0.75,0.98,0.21047175982130567,475.1,3.2258064516129035,10.84,0.0,Very High
521096,Ambada,Padra,22.148851,73.018604,762.0,0.0,6.56,87.8,0.0,4.33,1.31,54.86,0.329,11.7,190.4,Alluvial Loamy Soil,0.299,469.2,0.75,0.98,0.20278729535651246,469.2,3.236245954692557,4.33,6.56,Very High
521101,Virpur,Padra,22.145269,73.103502,291.0,0.0,0.34,86.99,0.0,4.11,3.77,37.01,0.27,13.05,206.6,Alluvial Loamy Soil,0.305,479.0,0.75,0.98,0.2258012668691037,479.0,3.1746031746031744,4.11,0.34,Very High
521095,Kalyankui,Padra,22.14601,73.000385,214.0,0.0,5.61,87.85,0.0,4.67,1.87,50.53,0.321,11.7,190.4,Alluvial Loamy Soil,0.309,476.4,0.75,0.98,0.20278729535651246,476.4,3.134796238244514,4.67,5.61,Very High
521093,Mobha,Padra,22.132009,72.969914,1329.0,0.0,1.05,84.05,0.0,2.33,12.57,59.62,0.265,12.15,195.8,Alluvial Loamy Soil,0.301,472.5,0.75,0.98,0.21047175982130567,472.5,3.215434083601286,2.33,1.05,Very High
521104,Bhadari,Padra,22.131602,73.046963,374.0,0.0,1.34,88.24,0.0,5.88,4.55,39.39,0.286,11.7,190.4,Alluvial Loamy Soil,0.303,473.8,0.75,0.98,0.20278729535651246,473.8,3.194888178913738,5.88,1.34,Very High
521094,Sadra,Padra,22.129314,72.989277,784.0,0.0,2.55,88.9,0.0,2.93,3.7,24.39,0.294,12.15,195.8,Alluvial Loamy Soil,0.303,473.1,0.75,0.98,0.21047175982130567,473.1,3.194888178913738,2.93,2.55,Very High
521102,Medhad,Padra,22.130513,73.090522,421.0,0.0,1.81,79.46,12.64,4.29,0.45,22.73,0.337,12.6,201.2,Alluvial Loamy Soil,0.309,484.3,0.75,0.98,0.21814324139654254,484.3,3.134796238244514,4.29,14.450000000000001,Very High
521105,Gayapura,Padra,22.128234,73.022714,195.0,0.0,5.13,87.18,0.0,3.59,2.05,23.53,0.313,13.05,206.6,Alluvial Loamy Soil,0.293,470.5,0.75,0.98,0.2258012668691037,470.5,3.3003300330033003,3.59,5.13,Very High
521103,Husepur,Padra,22.125176,73.075912,430.0,0.0,0.0,84.55,4.55,4.77,5.68,80.65,0.288,12.6,201.2,Alluvial Loamy Soil,0.312,471.2,0.75,0.98,0.21814324139654254,471.2,3.1055900621118013,4.77,4.55,Very High
521106,Kanda,Padra,22.124838,73.006094,413.0,0.0,4.12,40.68,0.0,0.48,0.97,29.76,0.16,12.6,201.2,Alluvial Loamy Soil,0.3,474.5,0.9,0.98,0.21814324139654254,474.5,3.2258064516129035,0.48,4.12,Very High
521115,Sadad,Padra,22.114914,73.061825,400.0,0.0,2.59,88.08,0.0,6.48,1.3,70.59,0.297,11.25,185.0,Alluvial Loamy Soil,0.295,472.5,0.75,0.98,0.19509032201612825,472.5,3.278688524590164,6.48,2.59,Very High
521114,Thikariya Math,Padra,22.118614,73.022857,187.0,0.0,4.81,83.96,0.0,1.07,6.95,50.96,0.297,11.7,190.4,Alluvial Loamy Soil,0.293,470.5,0.75,0.98,0.20278729535651246,470.5,3.3003300330033003,1.07,4.81,Very High
519872,Khalipur,Vadodara Rural,22.204744,73.165883,485.0,1.33,0.0,51.22,7.54,5.54,14.41,25.97,0.207,12.15,195.8,Alluvial Loamy Soil,0.317,474.5,0.9,0.98,0.21047175982130567,474.5,3.058103975535168,6.87,7.54,Very High
519882,Karali,Vadodara Rural,22.173667,73.153527,317.0,0.0,3.16,85.44,6.33,1.58,2.53,62.96,0.325,12.15,195.8,Alluvial Loamy Soil,0.31,473.8,0.75,0.98,0.21047175982130567,473.8,3.125,1.58,9.49,Very High
519883,Itola,Vadodara Rural,22.15177,73.142673,1554.0,0.0,8.82,86.1,0.0,4.57,0.51,10.46,0.345,12.6,201.2,Alluvial Loamy Soil,0.322,473.1,0.75,0.98,0.21814324139654254,473.1,3.012048192771084,4.57,8.82,Very High
519895,Raman Gamdi,Vadodara Rural,22.128858,73.171689,251.0,4.76,1.19,86.11,0.0,6.75,1.19,27.65,0.28,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.75,0.035,0.003490651415223732,387.6,6.25,11.51,1.19,Low
519896,Gosindra,Vadodara Rural,22.127304,73.126298,727.0,0.57,0.43,98.01,0.0,0.43,0.57,49.28,0.299,12.15,195.8,Alluvial Loamy Soil,0.308,473.8,0.75,0.98,0.21047175982130567,473.8,3.144654088050314,1.0,0.43,Very High
519897,Untiya Medhad,Vadodara Rural,22.117336,73.107781,369.0,0.0,0.0,87.74,0.0,5.57,6.69,31.75,0.272,12.15,195.8,Alluvial Loamy Soil,0.314,474.5,0.75,0.98,0.21047175982130567,474.5,3.0864197530864197,5.57,0.0,Very High
520921,Mahmadpura,Dabhoi,22.216605,73.282351,208.0,12.5,1.44,78.37,0.0,7.69,0.0,87.04,0.262,12.6,201.2,Deep Black Cotton Soil,0.306,475.8,0.75,0.98,0.21814324139654254,475.8,3.1645569620253164,20.19,1.44,Very High
520922,Palaswada,Dabhoi,22.209198,73.299901,675.0,0.0,0.0,83.83,0.0,16.17,0.0,100.0,0.276,11.7,190.4,Deep Black Cotton Soil,0.295,477.1,0.75,0.98,0.20278729535651246,477.1,3.278688524590164,16.17,0.0,Very High
520938,Kaddhara,Dabhoi,22.206892,73.373629,709.0,0.0,3.39,85.75,0.0,0.0,10.86,97.86,0.288,13.05,206.6,Deep Black Cotton Soil,0.316,481.0,0.75,0.98,0.2258012668691037,481.0,3.067484662576687,0.0,3.39,Very High
520920,Mosampura,Dabhoi,22.206209,73.27003,276.0,9.78,1.45,86.59,0.0,2.17,0.0,100.0,0.278,13.05,206.6,Deep Black Cotton Soil,0.318,477.7,0.75,0.98,0.2258012668691037,477.7,3.048780487804878,11.95,1.45,Very High
520930,Valipura,Dabhoi,22.207937,73.317144,202.0,5.94,0.0,87.62,0.0,5.45,0.99,100.0,0.272,12.6,201.2,Deep Black Cotton Soil,0.297,471.8,0.75,0.98,0.21814324139654254,471.8,3.257328990228013,11.39,0.0,Very High
520937,Kaddharapura,Dabhoi,22.211852,73.35813,121.0,0.0,4.1,85.25,0.0,0.0,10.66,100.0,0.293,13.5,212.0,Deep Black Cotton Soil,0.311,482.9,0.75,0.98,0.2334453638559054,482.9,3.115264797507788,0.0,4.1,Very High
520929,Bhavpura,Dabhoi,22.207408,73.328601,169.0,5.92,2.37,86.98,0.0,4.73,0.0,100.0,0.291,12.6,201.2,Deep Black Cotton Soil,0.31,468.6,0.75,0.98,0.21814324139654254,468.6,3.125,10.65,2.37,Very High
520940,Karali,Dabhoi,22.202326,73.400652,349.0,4.87,4.87,84.53,0.0,5.73,0.0,100.0,0.307,12.15,195.8,Deep Black Cotton Soil,0.348,480.3,0.75,0.98,0.21047175982130567,480.3,2.793296089385475,10.600000000000001,4.87,Very High
520936,Abdalapura,Dabhoi,22.200262,73.353441,190.0,0.0,4.74,84.21,0.0,0.0,11.05,68.75,0.295,13.5,212.0,Deep Black Cotton Soil,0.315,480.3,0.75,0.98,0.2334453638559054,480.3,3.0769230769230766,0.0,4.74,Very High
520935,Vayadpur,Dabhoi,22.198432,73.342671,336.0,0.0,4.76,84.23,0.0,0.0,11.01,98.94,0.296,13.05,206.6,Deep Black Cotton Soil,0.307,473.1,0.75,0.98,0.2258012668691037,473.1,3.1545741324921135,0.0,4.76,Very High
520931,Kundhela,Dabhoi,22.188539,73.281796,1229.0,8.06,3.34,77.46,0.0,11.15,0.0,31.51,0.281,12.6,201.2,Deep Black Cotton Soil,0.306,475.1,0.75,0.98,0.21814324139654254,475.1,3.1645569620253164,19.21,3.34,Very High
520952,Gojali,Dabhoi,22.190698,73.378433,402.0,0.0,13.43,81.34,0.0,5.22,0.0,100.0,0.373,12.6,201.2,Deep Black Cotton Soil,0.345,481.0,0.75,0.98,0.21814324139654254,481.0,2.8169014084507045,5.22,13.43,Very High
520934,Bhilapur,Dabhoi,22.192919,73.325929,567.0,0.0,1.24,79.51,0.0,0.0,19.26,98.67,0.25,13.5,212.0,Deep Black Cotton Soil,0.316,474.5,0.75,0.98,0.2334453638559054,474.5,3.067484662576687,0.0,1.24,Very High
520953,Banaiya,Dabhoi,22.184445,73.35092,151.0,0.0,21.19,77.48,0.0,1.32,0.0,91.45,0.425,11.25,185.0,Deep Black Cotton Soil,0.306,476.4,0.75,0.98,0.19509032201612825,476.4,3.1645569620253164,1.32,21.19,Very High
520951,Vasai,Dabhoi,22.173534,73.392085,844.0,7.7,17.54,69.91,0.0,4.86,0.0,100.0,0.376,12.15,195.8,Deep Black Cotton Soil,0.342,475.1,0.9,0.98,0.21047175982130567,475.1,2.840909090909091,12.56,17.54,Very High
520932,Baherampura,Dabhoi,22.176949,73.301674,365.0,0.0,11.78,83.29,0.0,4.93,0.0,67.11,0.363,12.6,201.2,Deep Black Cotton Soil,0.31,467.3,0.75,0.98,0.21814324139654254,467.3,3.125,4.93,11.78,Very High
520933,Navapur,Dabhoi,22.181324,73.316668,138.0,0.0,2.88,82.01,0.0,0.0,12.23,56.14,0.272,12.6,201.2,Deep Black Cotton Soil,0.309,470.5,0.75,0.98,0.21814324139654254,470.5,3.134796238244514,0.0,2.88,Very High
520958,Ambav,Dabhoi,22.163756,73.364609,305.0,0.0,1.64,92.13,0.0,0.33,5.9,100.0,0.292,13.05,206.6,Deep Black Cotton Soil,0.349,473.8,0.75,0.98,0.2258012668691037,473.8,2.785515320334262,0.33,1.64,Very High
520959,Puda,Dabhoi,22.17066,73.375582,559.0,0.0,6.79,86.79,0.0,6.43,0.0,58.85,0.331,11.25,185.0,Deep Black Cotton Soil,0.344,472.5,0.75,0.98,0.19509032201612825,472.5,2.824858757062147,6.43,6.79,Very High
520957,Thuvavi,Dabhoi,22.160641,73.341034,1365.0,0.0,0.88,86.89,0.0,5.27,6.96,70.49,0.276,13.5,212.0,Deep Black Cotton Soil,0.31,481.0,0.75,0.98,0.2334453638559054,481.0,3.125,5.27,0.88,Very High
520954,Rajli,Dabhoi,22.165455,73.323543,316.0,0.0,2.54,84.76,0.0,6.35,6.35,100.0,0.287,13.5,212.0,Deep Black Cotton Soil,0.305,477.7,0.75,0.98,0.2334453638559054,477.7,3.1746031746031744,6.35,2.54,Very High
520955,Anguthan,Dabhoi,22.159431,73.3033,757.0,0.0,10.29,81.4,0.0,4.49,3.83,100.0,0.344,14.4,222.8,Deep Black Cotton Soil,0.299,472.5,0.75,0.98,0.2486898871648548,472.5,3.236245954692557,4.49,10.29,Very High
520960,Hansapura,Dabhoi,22.153796,73.382468,299.0,0.0,11.07,79.87,0.0,5.03,4.03,100.0,0.347,11.7,190.4,Deep Black Cotton Soil,0.356,475.1,0.75,0.98,0.20278729535651246,475.1,2.73224043715847,5.03,11.07,Very High
520961,Kajapur,Dabhoi,22.154333,73.39991,189.0,0.0,3.16,84.21,0.0,12.63,0.0,100.0,0.3,11.7,190.4,Deep Black Cotton Soil,0.357,482.9,0.75,0.98,0.20278729535651246,482.9,2.7247956403269757,12.63,3.16,Very High
520972,Vega,Dabhoi,22.14562,73.385446,333.0,0.0,18.07,75.3,0.0,4.22,2.41,23.2,0.395,11.7,190.4,Deep Black Cotton Soil,0.361,477.1,0.75,0.98,0.20278729535651246,477.1,2.6954177897574123,4.22,18.07,Very High
520974,Borbar,Dabhoi,22.136422,73.338357,785.0,7.14,3.06,84.44,0.0,5.36,0.0,75.53,0.29,12.6,201.2,Deep Black Cotton Soil,0.339,473.1,0.75,0.98,0.21814324139654254,473.1,2.8653295128939824,12.5,3.06,Very High
520956,Nariya,Dabhoi,22.138527,73.302603,678.0,0.0,2.65,84.07,0.0,13.27,0.0,56.14,0.296,14.4,222.8,Deep Black Cotton Soil,0.31,473.8,0.75,0.98,0.2486898871648548,473.8,3.125,13.27,2.65,Very High
